arff_path,cfg,cfg_max_mutations,class_balance,error,false_count,ga_best_fitness,ga_final_sat_count,ga_final_unknown_count,ga_final_unsat_count,ga_generations_completed,ga_individuals_evaluated,ga_path,ga_sec,ga_target_sats,j48_out_path,max_generations,missing_values,num_attributes,num_features,num_instances,population_size,qty_used,req,requirement_file,requirement_sha256,root_feature,root_split,root_threshold,runtime_sec,seed,success,summary_path,tree_depth,tree_leaves,tree_nodes,true_count,weka_correct_pct,weka_kappa,weka_num_leaves,weka_time_build_sec,weka_time_test_sec,weka_tree_size
outputs/sensitivity/phi2/G/seed0/2025-12-23_22_07_22.402916/dataset_qty_2025-12-23_22_07_22.402916_per100.arff,G,,0.4809081527347781,,503,94,370,918,323,3,1000,outputs/sensitivity/phi2/G/seed0/2025-12-23_22_07_22.402916,67.29281783103943,300,outputs/sensitivity/phi2/G/seed0/2025-12-23_22_07_22.402916/J48-data-100.out,10,0,18,17,969,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.99861,1.99861,68.30644059181213,0,True,scripts/test3/outputs/sensitivity/phi2/G/seed0/2025-12-23_22_07_22.402916/summary.json,1,9,19,466,100.0,1.0,3,0.02,0.01,5
outputs/sensitivity/phi2/G/seed1/2025-12-23_22_33_04.204815/dataset_qty_2025-12-23_22_33_04.204815_per100.arff,G,,0.48531289910600256,,1140,94,1488,2494,783,10,2750,outputs/sensitivity/phi2/G/seed1/2025-12-23_22_33_04.204815,517.6864314079285,1000,outputs/sensitivity/phi2/G/seed1/2025-12-23_22_33_04.204815/J48-data-100.out,10,0,18,17,2349,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.998132,1.998132,518.8492147922516,1,True,scripts/test3/outputs/sensitivity/phi2/G/seed1/2025-12-23_22_33_04.204815/summary.json,1,9,19,1209,100.0,1.0,3,0.03,0.01,5
outputs/sensitivity/phi2/G/seed2/2025-12-23_22_41_43.195879/dataset_qty_2025-12-23_22_41_43.195879_per100.arff,G,,0.48460508701472554,,1086,94,1530,2507,747,10,2750,outputs/sensitivity/phi2/G/seed2/2025-12-23_22_41_43.195879,526.4766957759857,1000,outputs/sensitivity/phi2/G/seed2/2025-12-23_22_41_43.195879/J48-data-100.out,10,0,18,17,2241,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.99672,1.99672,527.6236867904663,2,True,scripts/test3/outputs/sensitivity/phi2/G/seed2/2025-12-23_22_41_43.195879/summary.json,1,9,19,1155,100.0,1.0,3,0.03,0.01,5
outputs/sensitivity/phi2/G/seed3/2025-12-23_22_50_30.930985/dataset_qty_2025-12-23_22_50_30.930985_per100.arff,G,,0.4803921568627451,,1274,94,1400,2506,884,10,2750,outputs/sensitivity/phi2/G/seed3/2025-12-23_22_50_30.930985,479.9808464050293,1000,outputs/sensitivity/phi2/G/seed3/2025-12-23_22_50_30.930985/J48-data-100.out,10,0,18,17,2652,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.996011,1.996011,481.106290102005,3,True,scripts/test3/outputs/sensitivity/phi2/G/seed3/2025-12-23_22_50_30.930985/summary.json,1,9,19,1378,100.0,1.0,3,0.03,0.01,5
outputs/sensitivity/phi2/G/seed4/2025-12-23_22_58_32.152979/dataset_qty_2025-12-23_22_58_32.152979_per100.arff,G,,0.48380726698262244,,1225,94,1430,2503,844,10,2750,outputs/sensitivity/phi2/G/seed4/2025-12-23_22_58_32.152979,590.6543533802032,1000,outputs/sensitivity/phi2/G/seed4/2025-12-23_22_58_32.152979/J48-data-100.out,10,0,18,17,2532,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.999531,1.999531,591.7932050228119,4,True,scripts/test3/outputs/sensitivity/phi2/G/seed4/2025-12-23_22_58_32.152979/summary.json,1,9,19,1307,100.0,1.0,3,0.03,0.01,5
scripts/test3/outputs/sensitivity/phi2/G2/seed0/2025-12-28_19_37_25.261452/dataset_qty_2025-12-28_19_37_25.261452_per100.arff,G2,2,0.4354916067146283,,908,84,1593,2516,695,10,2750,scripts/test3/outputs/sensitivity/phi2/G2/seed0/2025-12-28_19_37_25.261452,483.80299067497253,1000,scripts/test3/outputs/sensitivity/phi2/G2/seed0/2025-12-28_19_37_25.261452/J48-data-100.out,10,0,18,17,2085,250,1.0,phi2,scripts/test3/configs/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.998314,1.998314,484.9014616012573,0,True,scripts/test3/outputs/sensitivity/phi2/G2/seed0/2025-12-28_19_37_25.261452/summary.json,1,9,19,1177,100.0,1.0,3,0.03,0.01,5
scripts/test3/outputs/sensitivity/phi2/G2/seed1/2025-12-28_19_45_30.276959/dataset_qty_2025-12-28_19_45_30.276959_per100.arff,G2,2,0.4359344894026975,,905,84,1581,2490,692,10,2750,scripts/test3/outputs/sensitivity/phi2/G2/seed1/2025-12-28_19_45_30.276959,490.81525707244873,1000,scripts/test3/outputs/sensitivity/phi2/G2/seed1/2025-12-28_19_45_30.276959/J48-data-100.out,10,0,18,17,2076,250,1.0,phi2,scripts/test3/configs/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.998103,1.998103,491.965354681015,1,True,scripts/test3/outputs/sensitivity/phi2/G2/seed1/2025-12-28_19_45_30.276959/summary.json,1,9,19,1171,100.0,1.0,3,0.03,0.01,5
scripts/test3/outputs/sensitivity/phi2/G2/seed2/2025-12-28_19_53_42.343805/dataset_qty_2025-12-28_19_53_42.343805_per100.arff,G2,2,0.43219076005961254,,870,84,1612,2502,671,10,2750,scripts/test3/outputs/sensitivity/phi2/G2/seed2/2025-12-28_19_53_42.343805,472.8916742801666,1000,scripts/test3/outputs/sensitivity/phi2/G2/seed2/2025-12-28_19_53_42.343805/J48-data-100.out,10,0,18,17,2013,250,1.0,phi2,scripts/test3/configs/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.998847,1.998847,474.0002293586731,2,True,scripts/test3/outputs/sensitivity/phi2/G2/seed2/2025-12-28_19_53_42.343805/summary.json,1,9,19,1143,100.0,1.0,3,0.03,0.01,5
scripts/test3/outputs/sensitivity/phi2/G2/seed3/2025-12-28_20_01_36.439734/dataset_qty_2025-12-28_20_01_36.439734_per100.arff,G2,2,0.43954968184043075,,898,84,1599,2505,681,10,2750,scripts/test3/outputs/sensitivity/phi2/G2/seed3/2025-12-28_20_01_36.439734,483.6148500442505,1000,scripts/test3/outputs/sensitivity/phi2/G2/seed3/2025-12-28_20_01_36.439734/J48-data-100.out,10,0,18,17,2043,250,1.0,phi2,scripts/test3/configs/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.999804,1.999804,484.723375082016,3,True,scripts/test3/outputs/sensitivity/phi2/G2/seed3/2025-12-28_20_01_36.439734/summary.json,1,9,19,1145,100.0,1.0,3,0.02,0.01,5
scripts/test3/outputs/sensitivity/phi2/G2/seed4/2025-12-28_20_09_41.256964/dataset_qty_2025-12-28_20_09_41.256964_per100.arff,G2,2,0.43705799151343705,,927,84,1557,2492,707,10,2750,scripts/test3/outputs/sensitivity/phi2/G2/seed4/2025-12-28_20_09_41.256964,495.9360375404358,1000,scripts/test3/outputs/sensitivity/phi2/G2/seed4/2025-12-28_20_09_41.256964/J48-data-100.out,10,0,18,17,2121,250,1.0,phi2,scripts/test3/configs/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.99956,1.99956,497.0608642101288,4,True,scripts/test3/outputs/sensitivity/phi2/G2/seed4/2025-12-28_20_09_41.256964/summary.json,1,9,19,1194,100.0,1.0,3,0.02,0.01,5
scripts/test3/outputs/sensitivity/phi2/G3/seed0/2025-12-28_20_17_58.418438/dataset_qty_2025-12-28_20_17_58.418438_per100.arff,G3,3,0.4354916067146283,,908,84,1593,2516,695,10,2750,scripts/test3/outputs/sensitivity/phi2/G3/seed0/2025-12-28_20_17_58.418438,479.18589329719543,1000,scripts/test3/outputs/sensitivity/phi2/G3/seed0/2025-12-28_20_17_58.418438/J48-data-100.out,10,0,18,17,2085,250,1.0,phi2,scripts/test3/configs/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.998314,1.998314,480.3029263019562,0,True,scripts/test3/outputs/sensitivity/phi2/G3/seed0/2025-12-28_20_17_58.418438/summary.json,1,9,19,1177,100.0,1.0,3,0.03,0.01,5
scripts/test3/outputs/sensitivity/phi2/G3/seed1/2025-12-28_20_25_58.822788/dataset_qty_2025-12-28_20_25_58.822788_per100.arff,G3,3,0.4359344894026975,,905,84,1581,2490,692,10,2750,scripts/test3/outputs/sensitivity/phi2/G3/seed1/2025-12-28_20_25_58.822788,523.470358133316,1000,scripts/test3/outputs/sensitivity/phi2/G3/seed1/2025-12-28_20_25_58.822788/J48-data-100.out,10,0,18,17,2076,250,1.0,phi2,scripts/test3/configs/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.998103,1.998103,524.6130511760712,1,True,scripts/test3/outputs/sensitivity/phi2/G3/seed1/2025-12-28_20_25_58.822788/summary.json,1,9,19,1171,100.0,1.0,3,0.02,0.01,5
scripts/test3/outputs/sensitivity/phi2/G3/seed2/2025-12-28_20_34_43.551165/dataset_qty_2025-12-28_20_34_43.551165_per100.arff,G3,3,0.43219076005961254,,870,84,1612,2502,671,10,2750,scripts/test3/outputs/sensitivity/phi2/G3/seed2/2025-12-28_20_34_43.551165,483.860915184021,1000,scripts/test3/outputs/sensitivity/phi2/G3/seed2/2025-12-28_20_34_43.551165/J48-data-100.out,10,0,18,17,2013,250,1.0,phi2,scripts/test3/configs/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.998847,1.998847,484.963308095932,2,True,scripts/test3/outputs/sensitivity/phi2/G3/seed2/2025-12-28_20_34_43.551165/summary.json,1,9,19,1143,100.0,1.0,3,0.03,0.01,5
scripts/test3/outputs/sensitivity/phi2/G3/seed3/2025-12-28_20_42_48.589511/dataset_qty_2025-12-28_20_42_48.589511_per100.arff,G3,3,0.43954968184043075,,898,84,1599,2505,681,10,2750,scripts/test3/outputs/sensitivity/phi2/G3/seed3/2025-12-28_20_42_48.589511,507.4079179763794,1000,scripts/test3/outputs/sensitivity/phi2/G3/seed3/2025-12-28_20_42_48.589511/J48-data-100.out,10,0,18,17,2043,250,1.0,phi2,scripts/test3/configs/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.999804,1.999804,508.5046441555023,3,True,scripts/test3/outputs/sensitivity/phi2/G3/seed3/2025-12-28_20_42_48.589511/summary.json,1,9,19,1145,100.0,1.0,3,0.02,0.01,5
scripts/test3/outputs/sensitivity/phi2/G3/seed4/2025-12-28_20_51_17.191080/dataset_qty_2025-12-28_20_51_17.191080_per100.arff,G3,3,0.43705799151343705,,927,84,1557,2492,707,10,2750,scripts/test3/outputs/sensitivity/phi2/G3/seed4/2025-12-28_20_51_17.191080,470.399117231369,1000,scripts/test3/outputs/sensitivity/phi2/G3/seed4/2025-12-28_20_51_17.191080/J48-data-100.out,10,0,18,17,2121,250,1.0,phi2,scripts/test3/configs/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.99956,1.99956,471.518963098526,4,True,scripts/test3/outputs/sensitivity/phi2/G3/seed4/2025-12-28_20_51_17.191080/summary.json,1,9,19,1194,100.0,1.0,3,0.03,0.01,5
outputs/sensitivity/phi2/O/seed0/2025-12-23_22_08_30.787102/dataset_qty_2025-12-23_22_08_30.787102_per100.arff,O,,0.47619047619047616,,583,89,371,1142,547,4,1250,outputs/sensitivity/phi2/O/seed0/2025-12-23_22_08_30.787102,95.66585850715637,300,outputs/sensitivity/phi2/O/seed0/2025-12-23_22_08_30.787102/J48-data-100.out,10,0,18,17,1113,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM2,NUM2 <= -3.502286: TRUE (530.0),-3.502286,96.68522310256958,0,True,scripts/test3/outputs/sensitivity/phi2/O/seed0/2025-12-23_22_08_30.787102/summary.json,1,8,18,530,100.0,1.0,2,0.02,0.01,3
outputs/sensitivity/phi2/O/seed1/2025-12-23_23_08_24.052298/dataset_qty_2025-12-23_23_08_24.052298_per100.arff,O,,0.46796959826275786,,1470,89,921,2493,1349,10,2750,outputs/sensitivity/phi2/O/seed1/2025-12-23_23_08_24.052298,513.4306883811951,1000,outputs/sensitivity/phi2/O/seed1/2025-12-23_23_08_24.052298/J48-data-100.out,10,0,18,17,2763,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM2,NUM2 <= -3.500179: TRUE (1293.0),-3.500179,514.5448093414307,1,True,scripts/test3/outputs/sensitivity/phi2/O/seed1/2025-12-23_23_08_24.052298/summary.json,1,8,18,1293,100.0,1.0,2,0.02,0.01,3
outputs/sensitivity/phi2/O/seed2/2025-12-23_23_16_58.709664/dataset_qty_2025-12-23_23_16_58.709664_per100.arff,O,,0.4648088603072526,,1498,89,933,2507,1344,10,2750,outputs/sensitivity/phi2/O/seed2/2025-12-23_23_16_58.709664,469.28421688079834,1000,outputs/sensitivity/phi2/O/seed2/2025-12-23_23_16_58.709664/J48-data-100.out,10,0,18,17,2799,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM2,NUM2 <= -3.500986: TRUE (1301.0),-3.500986,470.3963358402252,2,True,scripts/test3/outputs/sensitivity/phi2/O/seed2/2025-12-23_23_16_58.709664/summary.json,1,8,18,1301,100.0,1.0,2,0.02,0.01,3
outputs/sensitivity/phi2/O/seed3/2025-12-23_23_24_49.192990/dataset_qty_2025-12-23_23_24_49.192990_per100.arff,O,,0.46794871794871795,,1494,89,936,2506,1348,10,2750,outputs/sensitivity/phi2/O/seed3/2025-12-23_23_24_49.192990,618.1335251331329,1000,outputs/sensitivity/phi2/O/seed3/2025-12-23_23_24_49.192990/J48-data-100.out,10,0,18,17,2808,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM2,NUM2 <= -3.502672: TRUE (1314.0),-3.502672,619.3155913352966,3,True,scripts/test3/outputs/sensitivity/phi2/O/seed3/2025-12-23_23_24_49.192990/summary.json,1,8,18,1314,100.0,1.0,2,0.02,0.01,3
outputs/sensitivity/phi2/O/seed4/2025-12-23_23_35_08.669981/dataset_qty_2025-12-23_23_35_08.669981_per100.arff,O,,0.4660863257163584,,1472,89,919,2503,1355,10,2750,outputs/sensitivity/phi2/O/seed4/2025-12-23_23_35_08.669981,533.4354009628296,1000,outputs/sensitivity/phi2/O/seed4/2025-12-23_23_35_08.669981/J48-data-100.out,10,0,18,17,2757,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM2,NUM2 <= -3.500641: TRUE (1285.0),-3.500641,534.5679173469543,4,True,scripts/test3/outputs/sensitivity/phi2/O/seed4/2025-12-23_23_35_08.669981/summary.json,1,8,18,1285,100.0,1.0,2,0.03,0.01,3
outputs/sensitivity/phi2/B/seed0/2025-12-23_22_10_07.561427/dataset_qty_2025-12-23_22_10_07.561427_per100.arff,B,,0.434279705573081,,413,94,1496,2042,317,8,2250,outputs/sensitivity/phi2/B/seed0/2025-12-23_22_10_07.561427,338.7919294834137,300,outputs/sensitivity/phi2/B/seed0/2025-12-23_22_10_07.561427/J48-data-100.out,10,0,18,17,951,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.999004,1.999004,339.8277039527893,0,True,scripts/test3/outputs/sensitivity/phi2/B/seed0/2025-12-23_22_10_07.561427/summary.json,1,9,19,538,100.0,1.0,3,0.02,0.01,5
outputs/sensitivity/phi2/B/seed1/2025-12-23_23_44_03.422304/dataset_qty_2025-12-23_23_44_03.422304_per100.arff,B,,0.4311377245508982,,432,94,1937,2494,334,10,2750,outputs/sensitivity/phi2/B/seed1/2025-12-23_23_44_03.422304,522.9798622131348,1000,outputs/sensitivity/phi2/B/seed1/2025-12-23_23_44_03.422304/J48-data-100.out,10,0,18,17,1002,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.995889,1.995889,523.9982981681824,1,True,scripts/test3/outputs/sensitivity/phi2/B/seed1/2025-12-23_23_44_03.422304/summary.json,1,9,19,570,100.0,1.0,3,0.02,0.01,5
outputs/sensitivity/phi2/B/seed2/2025-12-23_23_52_47.541938/dataset_qty_2025-12-23_23_52_47.541938_per100.arff,B,,0.44323342415985467,,488,94,1910,2507,367,10,2750,outputs/sensitivity/phi2/B/seed2/2025-12-23_23_52_47.541938,492.3496313095093,1000,outputs/sensitivity/phi2/B/seed2/2025-12-23_23_52_47.541938/J48-data-100.out,10,0,18,17,1101,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.998044,1.998044,493.36518120765686,2,True,scripts/test3/outputs/sensitivity/phi2/B/seed2/2025-12-23_23_52_47.541938/summary.json,1,9,19,613,100.0,1.0,3,0.02,0.01,5
outputs/sensitivity/phi2/B/seed3/2025-12-24_00_01_01.054503/dataset_qty_2025-12-24_00_01_01.054503_per100.arff,B,,0.4255091103965702,,397,94,1973,2506,311,10,2750,outputs/sensitivity/phi2/B/seed3/2025-12-24_00_01_01.054503,585.368127822876,1000,outputs/sensitivity/phi2/B/seed3/2025-12-24_00_01_01.054503/J48-data-100.out,10,0,18,17,933,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.998638,1.998638,586.3817391395569,3,True,scripts/test3/outputs/sensitivity/phi2/B/seed3/2025-12-24_00_01_01.054503/summary.json,1,9,19,536,100.0,1.0,3,0.02,0.01,5
outputs/sensitivity/phi2/B/seed4/2025-12-24_00_10_47.560190/dataset_qty_2025-12-24_00_10_47.560190_per100.arff,B,,0.4230377166156983,,415,94,1947,2503,327,10,2750,outputs/sensitivity/phi2/B/seed4/2025-12-24_00_10_47.560190,493.80546045303345,1000,outputs/sensitivity/phi2/B/seed4/2025-12-24_00_10_47.560190/J48-data-100.out,10,0,18,17,981,250,1.0,phi2,configs/sensitivity/property_trace/property_phi2_cutin.py,7bcce829c3fa62ba8ed427013d5f4ebbb96ba437e37b390d21351d7333c2fbb3,NUM3,NUM3 <= 1.996591,1.996591,494.8100142478943,4,True,scripts/test3/outputs/sensitivity/phi2/B/seed4/2025-12-24_00_10_47.560190/summary.json,1,9,19,566,100.0,1.0,3,0.02,0.01,5
outputs/sensitivity/phi3/G/seed0/2025-12-23_22_15_47.506388/dataset_qty_2025-12-23_22_15_47.506388_per100.arff,G,,0.4380664652567976,,558,100,331,1007,470,4,1250,outputs/sensitivity/phi3/G/seed0/2025-12-23_22_15_47.506388,147.2036395072937,300,outputs/sensitivity/phi3/G/seed0/2025-12-23_22_15_47.506388/J48-data-100.out,10,0,41,40,993,250,1.0,phi3,configs/sensitivity/property_trace/property_phi3_retry.py,89e86c8b64172d6134055285f658a3a2fbdc9447972b7f7935c87c16f51a8c0f,NUM1,NUM1 <= 5143286.95226,5143286.95226,148.5578453540802,0,True,scripts/test3/outputs/sensitivity/phi3/G/seed0/2025-12-23_22_15_47.506388/summary.json,2,14,26,435,100.0,1.0,8,0.02,0.01,13
outputs/sensitivity/phi3/G/seed1/2025-12-24_00_19_02.490374/dataset_qty_2025-12-24_00_19_02.490374_per100.arff,G,,0.4962292609351433,,1336,100,1155,2248,884,10,2750,outputs/sensitivity/phi3/G/seed1/2025-12-24_00_19_02.490374,1024.2967817783356,1000,outputs/sensitivity/phi3/G/seed1/2025-12-24_00_19_02.490374/J48-data-100.out,10,0,41,40,2652,250,1.0,phi3,configs/sensitivity/property_trace/property_phi3_retry.py,89e86c8b64172d6134055285f658a3a2fbdc9447972b7f7935c87c16f51a8c0f,NUM1,NUM1 <= 4697899.552027: TRUE (935.0),4697899.552027,1026.187795639038,1,True,scripts/test3/outputs/sensitivity/phi3/G/seed1/2025-12-24_00_19_02.490374/summary.json,4,15,29,1316,100.0,1.0,9,0.04,0.01,15
